REF_PATRON;REF_VARIANTE;EAN;STOCK;NOMBRE;MARCA;IMAGEN;CATEGORIA;CATEGORIA_PADRE;COLOR;TALLAJE
A000382;;8445090110871;16;"TAPIZ CIRCULAR 95X5CM BICOLOR";Softee;https://cdn.jimsports.shop/4/6/6/0/4660.jpg;Accesorios;Natación;;
A000385;;8445090110918;2;"TAPIZ MANO TOP REVERSIBLE";Softee;https://cdn.jimsports.shop/4/6/6/2/4662.jpg;Accesorios;Natación;;
A000402;;8445090114688;11;"TAPIZ CIRCULAR 95X3CM BICOLOR";Softee;https://cdn.jimsports.shop/4/6/7/6/4676.jpg;Accesorios;Natación;;
A000403;;8445090111205;20;"TAPIZ RELAJACIÓN 3CM BICOLOR";Softee;https://cdn.jimsports.shop/4/6/7/5/4675.jpg;Accesorios;Natación;;
A000413;A000413.028.15C;8445090111663;10;"TAPIZ 150X100X2CM AZUL";Softee;https://cdn.jimsports.shop/4/6/7/7/4677.jpg;Accesorios;Natación;Azul;"150X100X2 cm"
A000454;;194979038406;18;"CARPETA WILSON NBA";Wilson;https://cdn.jimsports.shop/4/6/8/7/4687.jpg;"Complementos entrenador";Entrenamiento;;
A000455;;097512611787;9;"PEANA WILSON PARA BALONES";Wilson;https://cdn.jimsports.shop/4/6/8/8/4688.jpg;Accesorios;"Para la tienda";;
A000460;A000460.002.460;8445090112363;13;"ZAPATILLAS SOFTEE SHAPE 1.0 ESPECIAL SUELO MOJADO";Softee;https://cdn.jimsports.shop/1/1/9/4/5/11945.jpg;Calzado;Tenis;Blanco;46
A000460;A000460.135.380;8445090112486;23;"ZAPATILLAS SOFTEE SHAPE 1.0 ESPECIAL SUELO MOJADO";Softee;https://cdn.jimsports.shop/1/1/9/3/6/11936.jpg;Calzado;Tenis;"Verde Sft";38
A000460;A000460.135.390;8445090112493;37;"ZAPATILLAS SOFTEE SHAPE 1.0 ESPECIAL SUELO MOJADO";Softee;https://cdn.jimsports.shop/1/1/9/3/6/11936.jpg;Calzado;Tenis;"Verde Sft";39
A000460;A000460.135.400;8445090112509;38;"ZAPATILLAS SOFTEE SHAPE 1.0 ESPECIAL SUELO MOJADO";Softee;https://cdn.jimsports.shop/1/1/9/3/6/11936.jpg;Calzado;Tenis;"Verde Sft";40
A000460;A000460.135.410;8445090112516;63;"ZAPATILLAS SOFTEE SHAPE 1.0 ESPECIAL SUELO MOJADO";Softee;https://cdn.jimsports.shop/1/1/9/3/6/11936.jpg;Calzado;Tenis;"Verde Sft";41
A000460;A000460.135.420;8445090112523;81;"ZAPATILLAS SOFTEE SHAPE 1.0 ESPECIAL SUELO MOJADO";Softee;https://cdn.jimsports.shop/1/1/9/3/6/11936.jpg;Calzado;Tenis;"Verde Sft";42
A000460;A000460.135.430;8445090112530;56;"ZAPATILLAS SOFTEE SHAPE 1.0 ESPECIAL SUELO MOJADO";Softee;https://cdn.jimsports.shop/1/1/9/3/6/11936.jpg;Calzado;Tenis;"Verde Sft";43
A000460;A000460.135.440;8445090112547;39;"ZAPATILLAS SOFTEE SHAPE 1.0 ESPECIAL SUELO MOJADO";Softee;https://cdn.jimsports.shop/1/1/9/3/6/11936.jpg;Calzado;Tenis;"Verde Sft";44
A000460;A000460.135.450;8445090112554;38;"ZAPATILLAS SOFTEE SHAPE 1.0 ESPECIAL SUELO MOJADO";Softee;https://cdn.jimsports.shop/1/1/9/3/6/11936.jpg;Calzado;Tenis;"Verde Sft";45
A000460;A000460.135.460;8445090112561;27;"ZAPATILLAS SOFTEE SHAPE 1.0 ESPECIAL SUELO MOJADO";Softee;https://cdn.jimsports.shop/1/1/9/3/6/11936.jpg;Calzado;Tenis;"Verde Sft";46
A000466;;8445090112639;134;"JUEGO DE 2 PALAS PICKLEBALL SOFTJIM MADERA CON PELOTA Y FUNDA";Softjim;https://cdn.jimsports.shop/4/6/9/0/4690.jpg;Pala;Pickleball;;
A000468;;8445090112653;117;"SET DE LÍNEAS DELIMITADORAS VOLEY PLAYA CON PICAS Y TIRANTES";"Softee Equipment";https://cdn.jimsports.shop/4/6/9/2/4692.jpg;Redes;Equipamiento;;
A000476;A000476.A08.11;8445090112745;1192;"BALÓN FÚTBOL 11 SOFTEE THUNDER";Softee;https://cdn.jimsports.shop/1/0/0/2/6/10026.jpg;Balones;Fútbol;Blanco/Negro;"FÚTBOL 11"
A000476;A000476.A93.11;8445090112752;800;"BALÓN FÚTBOL 11 SOFTEE THUNDER";Softee;https://cdn.jimsports.shop/9/9/1/1/9911.jpg;Balones;Fútbol;Blanco/Verde;"FÚTBOL 11"
A000477;A000477.1.11;8445090112769;171;"BALÓN FÚTBOL SOFTEE ZAFIRO";Softee;https://cdn.jimsports.shop/4/6/9/4/4694.jpg;Balones;Fútbol;Único;"FÚTBOL 11"
A000477;A000477.1.7;8445090112783;0;"BALÓN FÚTBOL SOFTEE ZAFIRO";Softee;https://cdn.jimsports.shop/4/6/9/4/4694.jpg;Balones;Fútbol;Único;"FÚTBOL 7"
A000478;;8445090112813;131;"PACK 4 TAPICES INFANTIL 600X600X12 MM";Softee;https://cdn.jimsports.shop/4/6/9/1/4691.jpg;Colchonetas;Equipamiento;;
A000479;;8445090112820;79;"CHALECO LASTRADO 10KG";Softee;https://cdn.jimsports.shop/4/6/9/5/4695.jpg;Accesorios;Entrenamiento;;
A000481;;8445090112844;97;"RACK SENCILLO PARA BALONES";Softee;https://cdn.jimsports.shop/4/6/9/6/4696.jpg;Portamaterial;Entrenamiento;;
A000483;;8445090112868;12;"TAPIZ CON AGUJEROS PARA FRITAS (100X50CM)";Softee;https://cdn.jimsports.shop/4/6/9/7/4697.jpg;Accesorios;Natación;;
A000499;;097512717557;0;"CAJA 60 OVERGRIPS WILSON BLANCO PRO";Wilson;https://cdn.jimsports.shop/4/6/9/8/4698.jpg;Accesorios;Pádel;;
A000502;;026388010011;9555;"BOTE 3 PELOTAS TENIS WILSON CHAMPIONSHIP XD";Wilson;https://cdn.jimsports.shop/4/7/0/1/4701.jpg;Accesorios;Tenis;;
A000505;;097512581448;112;"RAQUETA TENIS WILSON US OPEN 25";Wilson;https://cdn.jimsports.shop/4/7/0/2/4702.jpg;Raquetas;Tenis;;
A000507;;097512581455;30;"RAQUETA TENIS WILSON US OPEN 23";Wilson;https://cdn.jimsports.shop/4/7/0/3/4703.jpg;Raquetas;Tenis;;
A000509;;097512544719;82;"RAQUETA TENIS WILSON US OPEN 21";Wilson;https://cdn.jimsports.shop/4/7/0/4/4704.jpg;Raquetas;Tenis;;
A000510;;8445090112929;122;"BOTE DE 3 PELOTAS PÁDEL ENEBE PRO BOUNCE";Enebe;https://cdn.jimsports.shop/4/7/0/5/4705.jpg;Accesorios;Pádel;;
A000511;;8445090112936;0;"BOTE DE 3 PELOTAS DE PÁDEL ENEBE PRO BOUNCE S";Enebe;https://cdn.jimsports.shop/4/7/0/6/4706.jpg;Accesorios;Pádel;;
A000512;A000512.001.360;8445090113032;28;"ZUECO SOFTEE OUTLINE";Softee;https://cdn.jimsports.shop/1/0/3/3/0/10330.jpg;Calzado;Casual;Negro;36
A000512;A000512.001.370;8445090113049;107;"ZUECO SOFTEE OUTLINE";Softee;https://cdn.jimsports.shop/1/0/3/3/0/10330.jpg;Calzado;Casual;Negro;37
A000512;A000512.001.380;8445090113056;190;"ZUECO SOFTEE OUTLINE";Softee;https://cdn.jimsports.shop/1/0/3/3/0/10330.jpg;Calzado;Casual;Negro;38
A000512;A000512.001.390;8445090113063;188;"ZUECO SOFTEE OUTLINE";Softee;https://cdn.jimsports.shop/1/0/3/3/0/10330.jpg;Calzado;Casual;Negro;39
A000512;A000512.001.400;8445090113070;163;"ZUECO SOFTEE OUTLINE";Softee;https://cdn.jimsports.shop/1/0/3/3/0/10330.jpg;Calzado;Casual;Negro;40
A000512;A000512.001.410;8445090113087;161;"ZUECO SOFTEE OUTLINE";Softee;https://cdn.jimsports.shop/1/0/3/3/0/10330.jpg;Calzado;Casual;Negro;41
A000512;A000512.001.420;8445090113094;122;"ZUECO SOFTEE OUTLINE";Softee;https://cdn.jimsports.shop/1/0/3/3/0/10330.jpg;Calzado;Casual;Negro;42
A000512;A000512.001.430;8445090113100;68;"ZUECO SOFTEE OUTLINE";Softee;https://cdn.jimsports.shop/1/0/3/3/0/10330.jpg;Calzado;Casual;Negro;43
A000513;A000513.020.35;8445090113131;197;"CHANCLA SOFTEE HOOK";Softee;https://cdn.jimsports.shop/1/2/5/8/5/12585.jpg;Calzado;Natación;Lima;35/36
A000513;A000513.020.37;8445090113148;436;"CHANCLA SOFTEE HOOK";Softee;https://cdn.jimsports.shop/1/2/5/8/5/12585.jpg;Calzado;Natación;Lima;37/38
A000513;A000513.020.500;8445090113155;183;"CHANCLA SOFTEE HOOK";Softee;https://cdn.jimsports.shop/1/2/5/8/5/12585.jpg;Calzado;Natación;Lima;39/40
A000513;A000513.124.35;8445090113162;150;"CHANCLA SOFTEE HOOK";Softee;https://cdn.jimsports.shop/1/2/5/6/1/12561.jpg;Calzado;Natación;"Blanco Roto";35/36
A000513;A000513.124.37;8445090113179;397;"CHANCLA SOFTEE HOOK";Softee;https://cdn.jimsports.shop/1/2/5/6/1/12561.jpg;Calzado;Natación;"Blanco Roto";37/38
A000513;A000513.124.500;8445090113186;136;"CHANCLA SOFTEE HOOK";Softee;https://cdn.jimsports.shop/1/2/5/6/1/12561.jpg;Calzado;Natación;"Blanco Roto";39/40
A000514;A000514.001.360;8445090113193;136;"CHANCLA SOFTEE CROSS";Softee;https://cdn.jimsports.shop/1/0/5/5/8/10558.jpg;Calzado;Casual;Negro;36
A000514;A000514.001.370;8445090113209;125;"CHANCLA SOFTEE CROSS";Softee;https://cdn.jimsports.shop/1/0/5/5/8/10558.jpg;Calzado;Casual;Negro;37
A000514;A000514.001.380;8445090113216;94;"CHANCLA SOFTEE CROSS";Softee;https://cdn.jimsports.shop/1/0/5/5/8/10558.jpg;Calzado;Casual;Negro;38
A000514;A000514.001.390;8445090113223;94;"CHANCLA SOFTEE CROSS";Softee;https://cdn.jimsports.shop/1/0/5/5/8/10558.jpg;Calzado;Casual;Negro;39
A000514;A000514.001.400;8445090113230;122;"CHANCLA SOFTEE CROSS";Softee;https://cdn.jimsports.shop/1/0/5/5/8/10558.jpg;Calzado;Casual;Negro;40
A000514;A000514.001.410;8445090113247;154;"CHANCLA SOFTEE CROSS";Softee;https://cdn.jimsports.shop/1/0/5/5/8/10558.jpg;Calzado;Casual;Negro;41
A000514;A000514.002.360;8445090113254;160;"CHANCLA SOFTEE CROSS";Softee;https://cdn.jimsports.shop/1/0/5/6/5/10565.jpg;Calzado;Casual;Blanco;36
A000514;A000514.002.370;8445090113261;159;"CHANCLA SOFTEE CROSS";Softee;https://cdn.jimsports.shop/1/0/5/6/5/10565.jpg;Calzado;Casual;Blanco;37
A000514;A000514.002.380;8445090113278;148;"CHANCLA SOFTEE CROSS";Softee;https://cdn.jimsports.shop/1/0/5/6/5/10565.jpg;Calzado;Casual;Blanco;38
A000514;A000514.002.390;8445090113285;153;"CHANCLA SOFTEE CROSS";Softee;https://cdn.jimsports.shop/1/0/5/6/5/10565.jpg;Calzado;Casual;Blanco;39
A000514;A000514.002.400;8445090113292;163;"CHANCLA SOFTEE CROSS";Softee;https://cdn.jimsports.shop/1/0/5/6/5/10565.jpg;Calzado;Casual;Blanco;40
A000514;A000514.002.410;8445090113308;168;"CHANCLA SOFTEE CROSS";Softee;https://cdn.jimsports.shop/1/0/5/6/5/10565.jpg;Calzado;Casual;Blanco;41
A000518;;8445090113346;70;"TARRO 60 OVERGRIPS SOFTEE BLANCO ADHERE";Softee;https://cdn.jimsports.shop/4/7/1/1/4711.jpg;Accesorios;Pádel;;
A000524;;8445090113407;367;"PROTECTOR PALA PÁDEL VIBOR-A MAMBA ELITE 3K";Vibor-A;https://cdn.jimsports.shop/4/7/1/3/4713.jpg;Accesorios;Pádel;;
A000526;;8445090113421;356;"PROTECTOR PALA PADEL VIBOR-A NAYA XTREME";Vibor-A;https://cdn.jimsports.shop/4/7/1/4/4714.jpg;Accesorios;Pádel;;
A000528;;8445090113445;237;"PROTECTOR PALA PÁDEL VIBOR-A BLACK MAMBA XTREME";Vibor-A;https://cdn.jimsports.shop/4/7/1/5/4715.jpg;Accesorios;Pádel;;
A000541;A000541.B06.11;8445090113995;1248;"BALÓN SOFTEE DIAMOND";Softee;https://cdn.jimsports.shop/1/3/2/4/2/13242.jpg;Balones;Fútbol;Blanco/Azul;"FÚTBOL 11"
A000541;A000541.B06.7;8445090114008;337;"BALÓN SOFTEE DIAMOND";Softee;https://cdn.jimsports.shop/1/3/2/4/2/13242.jpg;Balones;Fútbol;Blanco/Azul;"FÚTBOL 7"
A000551;A000551.211.32;8445090114749;87;"CAMISETA SOFTEE FREEZER";Softee;https://cdn.jimsports.shop/9/2/2/1/9221.jpg;Textil;Pádel;Blanco/Gris;S
A000551;A000551.211.33;8445090114756;179;"CAMISETA SOFTEE FREEZER";Softee;https://cdn.jimsports.shop/9/2/2/1/9221.jpg;Textil;Pádel;Blanco/Gris;M
A000551;A000551.211.34;8445090114763;144;"CAMISETA SOFTEE FREEZER";Softee;https://cdn.jimsports.shop/9/2/2/1/9221.jpg;Textil;Pádel;Blanco/Gris;L
A000551;A000551.211.35;8445090114770;88;"CAMISETA SOFTEE FREEZER";Softee;https://cdn.jimsports.shop/9/2/2/1/9221.jpg;Textil;Pádel;Blanco/Gris;XL
A000551;A000551.211.36;8445090114787;54;"CAMISETA SOFTEE FREEZER";Softee;https://cdn.jimsports.shop/9/2/2/1/9221.jpg;Textil;Pádel;Blanco/Gris;XXL
A000552;A000552.A18.32;8445090114794;23;"CAMISETA SOFTEE TRIONIC";Softee;https://cdn.jimsports.shop/9/2/1/7/9217.jpg;Textil;Pádel;Negro/Gris;S
A000552;A000552.A18.33;8445090114800;132;"CAMISETA SOFTEE TRIONIC";Softee;https://cdn.jimsports.shop/9/2/1/7/9217.jpg;Textil;Pádel;Negro/Gris;M
A000552;A000552.A18.34;8445090114817;93;"CAMISETA SOFTEE TRIONIC";Softee;https://cdn.jimsports.shop/9/2/1/7/9217.jpg;Textil;Pádel;Negro/Gris;L
A000552;A000552.A18.35;8445090114824;61;"CAMISETA SOFTEE TRIONIC";Softee;https://cdn.jimsports.shop/9/2/1/7/9217.jpg;Textil;Pádel;Negro/Gris;XL
A000552;A000552.A18.36;8445090114831;43;"CAMISETA SOFTEE TRIONIC";Softee;https://cdn.jimsports.shop/9/2/1/7/9217.jpg;Textil;Pádel;Negro/Gris;XXL
A000553;A000553.030.32;8445090114848;107;"CAMISETA VIBOR-A KING COBRA XTREME";Vibor-A;https://cdn.jimsports.shop/9/8/6/9/9869.jpg;Textil;Pádel;Multicolor;S
A000553;A000553.030.33;8445090114855;273;"CAMISETA VIBOR-A KING COBRA XTREME";Vibor-A;https://cdn.jimsports.shop/9/8/6/9/9869.jpg;Textil;Pádel;Multicolor;M
A000553;A000553.030.34;8445090114862;391;"CAMISETA VIBOR-A KING COBRA XTREME";Vibor-A;https://cdn.jimsports.shop/9/8/6/9/9869.jpg;Textil;Pádel;Multicolor;L
A000553;A000553.030.35;8445090114879;282;"CAMISETA VIBOR-A KING COBRA XTREME";Vibor-A;https://cdn.jimsports.shop/9/8/6/9/9869.jpg;Textil;Pádel;Multicolor;XL
A000553;A000553.030.36;8445090114886;106;"CAMISETA VIBOR-A KING COBRA XTREME";Vibor-A;https://cdn.jimsports.shop/9/8/6/9/9869.jpg;Textil;Pádel;Multicolor;XXL
A000554;A000554.AP.32;8445090114893;123;"CAMISETA VIBOR-A YARARA RADICAL";Vibor-A;https://cdn.jimsports.shop/9/8/7/1/9871.jpg;Textil;Pádel;"Azul Petróleo";S
A000554;A000554.AP.33;8445090114909;286;"CAMISETA VIBOR-A YARARA RADICAL";Vibor-A;https://cdn.jimsports.shop/9/8/7/1/9871.jpg;Textil;Pádel;"Azul Petróleo";M
A000554;A000554.AP.34;8445090114916;387;"CAMISETA VIBOR-A YARARA RADICAL";Vibor-A;https://cdn.jimsports.shop/9/8/7/1/9871.jpg;Textil;Pádel;"Azul Petróleo";L
A000554;A000554.AP.35;8445090114923;287;"CAMISETA VIBOR-A YARARA RADICAL";Vibor-A;https://cdn.jimsports.shop/9/8/7/1/9871.jpg;Textil;Pádel;"Azul Petróleo";XL
A000554;A000554.AP.36;8445090114930;118;"CAMISETA VIBOR-A YARARA RADICAL";Vibor-A;https://cdn.jimsports.shop/9/8/7/1/9871.jpg;Textil;Pádel;"Azul Petróleo";XXL
A000609;;8436575384269;631;"FUNDA CAZZEC NEGRO";Cazzec;https://cdn.jimsports.shop/6/2/9/6/6296.jpg;Accesorios;Pádel;;
A000633;;8457000000066;129;"PALA PADEL STAR VIE TITANIA KEPLER PRO";Starvie;https://cdn.jimsports.shop/1/3/9/2/5/13925.jpg;Palas;Pádel;;
A000861;;7350100282848;3;"PALA PÁDEL SALMING HERO S21 ATTACK";Salming;https://cdn.jimsports.shop/1/3/7/4/0/13740.jpg;Palas;Pádel;;
A000862;;7350100282855;3;"PALA PÁDEL SALMING HERO S51 12K";Salming;https://cdn.jimsports.shop/1/3/7/3/9/13739.jpg;Palas;Pádel;;
A000905;;8435536789334;12;"PALA PÁDEL LEGEND ODYSSEY 2.0";Legend;https://cdn.jimsports.shop/4/7/3/0/4730.jpg;Palas;Pádel;;
A000947;;8445090116385;476;"MALETA SOFTEE TROLLEY 40L";Softee;https://cdn.jimsports.shop/4/7/3/1/4731.jpg;Accesorios;Entrenamiento;;
A000948;;8445090116392;476;"MALETA SOFTEE TROLLEY 90L";Softee;https://cdn.jimsports.shop/4/7/3/2/4732.jpg;Accesorios;Entrenamiento;;
A000955;A000955.1.32;8445090117979;36;"BAÑADOR SOFTEE HAWAI";Softee;https://cdn.jimsports.shop/9/2/1/1/9211.jpg;Bañadores;Natación;Único;S
A000955;A000955.1.33;8445090117986;83;"BAÑADOR SOFTEE HAWAI";Softee;https://cdn.jimsports.shop/9/2/1/1/9211.jpg;Bañadores;Natación;Único;M
A000955;A000955.1.34;8445090117993;151;"BAÑADOR SOFTEE HAWAI";Softee;https://cdn.jimsports.shop/9/2/1/1/9211.jpg;Bañadores;Natación;Único;L
A000955;A000955.1.35;8445090118006;94;"BAÑADOR SOFTEE HAWAI";Softee;https://cdn.jimsports.shop/9/2/1/1/9211.jpg;Bañadores;Natación;Único;XL
A000955;A000955.1.36;8445090118013;36;"BAÑADOR SOFTEE HAWAI";Softee;https://cdn.jimsports.shop/9/2/1/1/9211.jpg;Bañadores;Natación;Único;XXL
A000956;A000956.1.32;8445090117870;48;"BAÑADOR SOFTEE CANARIAS";Softee;https://cdn.jimsports.shop/9/2/0/4/9204.jpg;Bañadores;Natación;Único;S
A000956;A000956.1.33;8445090117887;110;"BAÑADOR SOFTEE CANARIAS";Softee;https://cdn.jimsports.shop/9/2/0/4/9204.jpg;Bañadores;Natación;Único;M
A000956;A000956.1.34;8445090117894;170;"BAÑADOR SOFTEE CANARIAS";Softee;https://cdn.jimsports.shop/9/2/0/4/9204.jpg;Bañadores;Natación;Único;L
A000956;A000956.1.35;8445090117900;108;"BAÑADOR SOFTEE CANARIAS";Softee;https://cdn.jimsports.shop/9/2/0/4/9204.jpg;Bañadores;Natación;Único;XL
A000956;A000956.1.36;8445090117917;47;"BAÑADOR SOFTEE CANARIAS";Softee;https://cdn.jimsports.shop/9/2/0/4/9204.jpg;Bañadores;Natación;Único;XXL
A000957;A000957.1.32;8445090117924;45;"BAÑADOR SOFTEE CARIBE";Softee;https://cdn.jimsports.shop/9/2/0/6/9206.jpg;Bañadores;Natación;Único;S
A000957;A000957.1.33;8445090117931;104;"BAÑADOR SOFTEE CARIBE";Softee;https://cdn.jimsports.shop/9/2/0/6/9206.jpg;Bañadores;Natación;Único;M
A000957;A000957.1.34;8445090117948;165;"BAÑADOR SOFTEE CARIBE";Softee;https://cdn.jimsports.shop/9/2/0/6/9206.jpg;Bañadores;Natación;Único;L
A000957;A000957.1.35;8445090117955;107;"BAÑADOR SOFTEE CARIBE";Softee;https://cdn.jimsports.shop/9/2/0/6/9206.jpg;Bañadores;Natación;Único;XL
A000957;A000957.1.36;8445090117962;45;"BAÑADOR SOFTEE CARIBE";Softee;https://cdn.jimsports.shop/9/2/0/6/9206.jpg;Bañadores;Natación;Único;XXL
A000958;A000958.1.32;8445090118020;42;"BAÑADOR SOFTEE MAURICIO";Softee;https://cdn.jimsports.shop/9/2/1/5/9215.jpg;Bañadores;Natación;Único;S
A000958;A000958.1.33;8445090118037;98;"BAÑADOR SOFTEE MAURICIO";Softee;https://cdn.jimsports.shop/9/2/1/5/9215.jpg;Bañadores;Natación;Único;M
A000958;A000958.1.34;8445090118044;161;"BAÑADOR SOFTEE MAURICIO";Softee;https://cdn.jimsports.shop/9/2/1/5/9215.jpg;Bañadores;Natación;Único;L
A000958;A000958.1.35;8445090118051;97;"BAÑADOR SOFTEE MAURICIO";Softee;https://cdn.jimsports.shop/9/2/1/5/9215.jpg;Bañadores;Natación;Único;XL
A000958;A000958.1.36;8445090118068;42;"BAÑADOR SOFTEE MAURICIO";Softee;https://cdn.jimsports.shop/9/2/1/5/9215.jpg;Bañadores;Natación;Único;XXL
A000960;A000960.001.32;8445090116958;12;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Negro;S
A000960;A000960.001.33;8445090116965;51;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Negro;M
A000960;A000960.001.34;8445090116972;151;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Negro;L
A000960;A000960.001.35;8445090116989;93;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Negro;XL
A000960;A000960.001.36;8445090116996;28;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Negro;XXL
A000960;A000960.002.32;8445090117009;67;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Blanco;S
A000960;A000960.002.33;8445090117016;110;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Blanco;M
A000960;A000960.002.34;8445090117023;238;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Blanco;L
A000960;A000960.002.35;8445090117030;122;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Blanco;XL
A000960;A000960.002.36;8445090117047;39;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Blanco;XXL
A000960;A000960.003.32;8445090117054;108;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Rojo;S
A000960;A000960.003.33;8445090117061;252;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Rojo;M
A000960;A000960.003.34;8445090117078;377;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Rojo;L
A000960;A000960.003.35;8445090117085;232;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Rojo;XL
A000960;A000960.003.36;8445090117092;108;"PANTALÓN SOFTEE ORIGEN";Softee;https://cdn.jimsports.shop/4/0/5/5/4055.jpg;Textil;Casual;Rojo;XXL
A000965;A000965.011.32;8445090122812;57;"CAMISETA SOFTEE OXIGEN";Softee;https://cdn.jimsports.shop/9/2/0/2/9202.jpg;Textil;Casual;Gris;S
A000965;A000965.011.33;8445090122829;144;"CAMISETA SOFTEE OXIGEN";Softee;https://cdn.jimsports.shop/9/2/0/2/9202.jpg;Textil;Casual;Gris;M
A000965;A000965.011.34;8445090122836;170;"CAMISETA SOFTEE OXIGEN";Softee;https://cdn.jimsports.shop/9/2/0/2/9202.jpg;Textil;Casual;Gris;L
A000965;A000965.011.35;8445090122843;110;"CAMISETA SOFTEE OXIGEN";Softee;https://cdn.jimsports.shop/9/2/0/2/9202.jpg;Textil;Casual;Gris;XL
A000965;A000965.011.36;8445090122850;54;"CAMISETA SOFTEE OXIGEN";Softee;https://cdn.jimsports.shop/9/2/0/2/9202.jpg;Textil;Casual;Gris;XXL
A000966;A000966.011.32;8445090117405;51;"CAMISETA SOFTEE RACING";Softee;https://cdn.jimsports.shop/9/1/8/2/9182.jpg;Textil;Casual;Gris;S
A000966;A000966.011.33;8445090117412;102;"CAMISETA SOFTEE RACING";Softee;https://cdn.jimsports.shop/9/1/8/2/9182.jpg;Textil;Casual;Gris;M
A000966;A000966.011.34;8445090117429;171;"CAMISETA SOFTEE RACING";Softee;https://cdn.jimsports.shop/9/1/8/2/9182.jpg;Textil;Casual;Gris;L
A000966;A000966.011.35;8445090117436;98;"CAMISETA SOFTEE RACING";Softee;https://cdn.jimsports.shop/9/1/8/2/9182.jpg;Textil;Casual;Gris;XL
A000966;A000966.011.36;8445090117443;48;"CAMISETA SOFTEE RACING";Softee;https://cdn.jimsports.shop/9/1/8/2/9182.jpg;Textil;Casual;Gris;XXL
A000967;A000967.003.32;8445090117450;56;"CAMISETA SOFTEE EXPERIENCE";Softee;https://cdn.jimsports.shop/9/1/7/2/9172.jpg;Textil;Casual;Rojo;S
A000967;A000967.003.33;8445090117467;114;"CAMISETA SOFTEE EXPERIENCE";Softee;https://cdn.jimsports.shop/9/1/7/2/9172.jpg;Textil;Casual;Rojo;M
A000967;A000967.003.34;8445090117474;202;"CAMISETA SOFTEE EXPERIENCE";Softee;https://cdn.jimsports.shop/9/1/7/2/9172.jpg;Textil;Casual;Rojo;L
A000967;A000967.003.35;8445090117481;80;"CAMISETA SOFTEE EXPERIENCE";Softee;https://cdn.jimsports.shop/9/1/7/2/9172.jpg;Textil;Casual;Rojo;XL
A000967;A000967.003.36;8445090117498;52;"CAMISETA SOFTEE EXPERIENCE";Softee;https://cdn.jimsports.shop/9/1/7/2/9172.jpg;Textil;Casual;Rojo;XXL
A000968;A000968.007.32;8445090117504;29;"CAMISETA SOFTEE ULTIMATE";Softee;https://cdn.jimsports.shop/9/1/7/5/9175.jpg;Textil;Casual;Naranja;S
A000968;A000968.007.33;8445090117511;68;"CAMISETA SOFTEE ULTIMATE";Softee;https://cdn.jimsports.shop/9/1/7/5/9175.jpg;Textil;Casual;Naranja;M
A000968;A000968.007.34;8445090117528;126;"CAMISETA SOFTEE ULTIMATE";Softee;https://cdn.jimsports.shop/9/1/7/5/9175.jpg;Textil;Casual;Naranja;L
A000968;A000968.007.35;8445090117535;82;"CAMISETA SOFTEE ULTIMATE";Softee;https://cdn.jimsports.shop/9/1/7/5/9175.jpg;Textil;Casual;Naranja;XL
A000968;A000968.007.36;8445090117542;31;"CAMISETA SOFTEE ULTIMATE";Softee;https://cdn.jimsports.shop/9/1/7/5/9175.jpg;Textil;Casual;Naranja;XXL
A000969;A000969.028.32;8445090117559;50;"CAMISETA ROX R-JÚPITER";Rox;https://cdn.jimsports.shop/9/5/8/0/9580.jpg;Textil;Casual;Azul;S
A000969;A000969.028.33;8445090117566;109;"CAMISETA ROX R-JÚPITER";Rox;https://cdn.jimsports.shop/9/5/8/0/9580.jpg;Textil;Casual;Azul;M
